customer_id,awg_engagement_rate,comment_engagement_rate,like_engagement_rate,likes,create_time,full_name,past_communications
37154,0.44081928072444254,0.017939439918137106,0.08477694369973886,1717,2022-05-14,Ellen Lee,26
24451,0.11232351816195295,0.009499494137062253,0.3983760457948118,2387,2023-05-11,Felix Martin,28
30133,0.492979182086792,0.007373695535731504,0.23269659788347627,5115,2022-04-19,Neea Kari,24
15722,0.035449271002320704,0.00013085136518047247,0.007677421727590457,702900,2022-04-19,Ayşe Kahveci,26
18189,3.096575517376375,0.13983152151561493,2.315138859482883,60,2022-06-26,Anaëlle Dubois,28
32367,0.09173502568548443,0.007945582883046726,0.3029370332996495,8546,2023-06-23,Özsu Akbulut,26
13859,0.07745804362752576,0.006917804276302947,0.06258002201089391,58400,2022-09-13,Violeta Vázquez,23
18402,0.0037162074378218678,0.0024976797376779565,0.016601395348933047,15700,2022-02-20,Inès Fournier,27
26990,0.009990551833697882,0.0006733575684763312,0.021589764811482694,987600,2022-12-23,Timmothy Morgan,33
33713,0.006959373036328771,2.2018949834885798e-05,0.00766296733953608,85800,2022-02-17,Pedro Keller,30
28156,8.339755663347447,0.26270105332125154,7.730045734872407,2500000,2022-09-27,Anja Ivanić,27
27921,0.058902937373999306,0.010296450938490428,0.05629032431624792,118300,2023-06-25,Andrea Lira,26
36917,0.0065535330269458625,0.000422745552464968,0.00867859218218922,163800,2022-03-14,Ansh Saniel,24
26021,0.027935481549676348,0.001017726391490205,0.09412902750306829,3274,2022-02-23,Jerry Lowe,24
15507,0.2825813560654191,0.022876522786264612,0.4052331832237268,11600,2022-10-24,Damien Dumas,26
19987,2.1780116267297367,0.07872397365133851,1.366191363885482,889,2022-02-15,Alma Jensen,22
25535,0.03488279011225931,0.0004019963541658296,0.04561161991144609,122000,2022-06-09,Leo Ojala,32
21539,0.003544886309414171,4.5217802969994604e-05,0.002256700281084841,360400,2022-12-21,Aaron Evans,23
34563,0.08305506715607966,0.0006554023823811867,0.10991025628909455,5000000,2022-05-22,Claudine Dubois,23
17351,2.752856674454926,0.23654776294334043,3.1906273080109404,1235,2022-06-29,Carlo da Mota,22
11146,0.0020653594077494485,7.349840793022033e-05,0.0005598353782953695,430000,2023-05-29,Mathias Laastad,29
14195,0.20169265578803813,0.002982283863237111,0.20503977719255273,181900,2023-05-16,سارینا موسوی,23
19372,1.1239443038455337,0.040366013185040094,1.043382662549038,256,2023-02-09,Vilho Waisanen,25
24731,0.40651812671735643,0.06783901068915492,1.0626569881773624,54,2022-04-10,اميرمحمد گلشن,27
16539,0.28635273402487554,0.037983360536261244,0.12749403185408104,460,2022-06-06,Murielle Fleury,25
11221,0.05448961653225182,0.00045731607084478884,0.023693914643444114,10100,2023-02-17,Tomas Prieto,35
30179,0.007001456943287504,2.7950953530170026e-05,0.0011676631593757697,3400000,2022-02-15,Alma Petersen,25
26152,0.15348818411466006,0.0006143722926065651,0.09374978205740965,1000000,2023-04-23,Taliana da Conceição,27
13582,0.0033115847900440877,0.00032063113577733587,0.002533859205215128,212300,2023-01-15,Anton Huotari,28
18760,0.03167768032395817,6.300108669304634e-05,0.02968578970623862,82100000,2022-09-04,Izolita das Neves,33
25823,0.05460186912435713,0.00046164827308769004,0.048195779848732134,31900,2022-08-09,Ellen Köppen,29
27011,1.2125996338120406,0.00800188471329928,2.397841673402127,49600,2022-08-23,Ellen Hall,24
18299,0.04388020533265944,0.0008769498601698687,0.14984529380177133,80900,2023-03-26,Lucas Jørgensen,28
16715,0.12316243353493557,0.03349299354503896,0.08591216707396374,300,2022-06-29,آرمیتا كامياران,31
25267,0.19809275118577158,0.01433578601502247,0.4319122673946575,213600,2022-11-21,Philippe Grewal,26
33570,0.002771912481425122,0.0002158791614479387,0.0034895383053778527,1771,2022-10-24,Gordon Howell,24
28533,0.3052229256583507,0.0008611072009937932,0.2065005578484573,4000000,2023-06-30,Silje Rasmussen,22
17601,0.005925957597842203,7.554521096175665e-05,0.007064706954596829,197300,2022-02-12,Svitoslava Galchenko,27
14062,0.07970549957061501,0.000763377393316817,0.11798565201399086,342000,2023-05-10,Ahmet Oraloğlu,32
10946,0.25309217823284275,0.0030082559980938975,0.08081884892732075,7666,2023-01-31,Afet Uluhan,21
33488,0.7360230716553003,0.020201963520538786,0.3320538211277217,103700,2023-02-10,Ilona Rudenko,26
15745,0.0980019507133917,0.00048477468409300977,0.3535924567549584,5100000,2023-05-05,Edona Henry,27
35029,0.0049590288128777,5.178794143679222e-05,0.004461852697278764,2300000,2022-09-21,Benjamin Pearson,28
22816,0.0016526074754939786,9.900335542372692e-05,0.000507893824436372,1300000,2022-11-22,Neea Wuori,27
33616,0.03642070763162373,0.0006219220931701403,0.021304186897691885,355300,2023-06-25,Ava Duncan,27
28250,0.020136059645341018,0.000617419799317965,0.05401263816363061,259700,2022-04-08,Filomena Noel,26
16336,0.5299994670528454,0.04192549470062792,1.955250153044109,109500,2022-04-16,Ishana Shroff,22
36615,0.5149526062335398,0.0011017871067822492,1.161047471263641,579100,2022-02-21,کوروش سالاری,17
20199,1.5112865863946772,0.0020152242637037085,0.7144294034514229,247200,2023-02-04,Barry Reyes,27
39424,0.44023285583036115,0.15476173684140868,0.3196458208950011,22,2022-10-08,Chad Nichols,24
13057,0.5481160440353466,0.02598117224174085,0.10093239953804062,16,2022-06-08,یاسمین كامياران,23
21681,0.5523758544365815,0.029829488810113738,0.3699888989902149,1303,2023-01-13,Grgur Radivojević,22
11387,0.04416986330150245,0.0005383473965311544,0.0357301669106844,1100000,2022-03-23,Elioenai Nogueira,26
29084,0.17249197929539128,0.010155620320959796,0.33445019049523866,10100,2023-02-21,Madalene Barbosa,26
18501,0.14641664243187846,0.0013512594478765096,0.3824097911613673,400200,2022-12-14,Kathy Owens,27
23224,0.044068242466231144,9.189005444236814e-05,0.044292860776208524,68500000,2023-02-17,Gonzalo Navarro,23
17230,0.4786585461047231,0.004572714951678662,1.2261085331782384,180800,2022-03-10,Hunter Wood,24
16763,0.051689394845850584,0.010635273320044094,0.05432991396711783,42,2023-02-24,Dietlinde Birkholz,25
26130,3.6432816002668558,0.06214204226789297,3.263955382421366,4727,2023-05-31,Eetu Maunu,31
24110,0.29506370242877333,0.06330709782902147,1.5065165272949415,2773,2022-05-23,Nevena Krasić,33
14319,0.018456195306181648,0.00048150425117494337,0.03003409930405984,20400000,2022-03-24,Lisa Duval,25
32420,0.046328439324072365,0.0011589141889638023,0.09374255643593118,3435,2023-05-11,Roland Rombach,28
26056,0.43410826084172405,0.008735939575248826,0.0799704053696938,485,2022-05-04,Adela Delgado,22
28750,1.0381817527440274,0.06439566509192494,0.6136165543767081,716,2023-02-13,Lea Andersen,22
24566,4.886364631943186,3.1425842786886897,2.7126401227267145,41,2023-06-20,Olivier Johnson,28
12867,0.0008968979742747965,8.073493850349118e-05,0.0017896709604483735,385600,2023-04-03,Kathy Woods,30
31869,0.12556089591573305,0.0030599445890549075,0.46425898521799536,456100,2023-02-07,پوریا حیدری,26
22832,0.24673755185051385,0.0008106618592306078,0.345759630102097,58400,2022-12-09,كيان حسینی,26
15384,1.1076565839239472,0.015205090295049316,1.7638422344159388,1200000,2022-02-24,Ava Lavoie,22
25109,0.39822518844909377,0.21362655888144866,0.3086514493013919,158,2023-05-03,Mildred Carpenter,28
13377,0.4183108632223929,0.03774183663888597,0.8055440613574187,191,2022-04-19,Ludmila Šarić,29
35889,0.010347748839924394,0.00033513607552249005,0.014409525012471702,234600,2022-10-05,سام قاسمی,28
32368,0.23342235765480845,0.009502230831169021,0.15160548919021022,33300,2022-03-20,Andrea Simmons,29
25234,0.18157412521968627,0.007538029261086985,0.24410338386918137,6695,2023-03-03,Sanni Lampinen,23
10760,0.0011662054945118863,1.3738211835715478e-05,0.000379226190681519,154100,2023-02-18,Elias Pedersen,31
11038,0.16324467893978498,0.00471865301723641,0.12073182134610641,57,2023-05-28,Felicia Juliussen,30
38171,0.1716926940627538,0.0071861055058149905,0.2700811818023519,17200,2022-03-21,Carol Rivera,29
34886,0.018660656933126567,0.0007370978362197314,0.009054679998496712,1143,2022-03-26,Ryan Lévesque,26
36245,0.06183446788563757,0.0018631833913400704,0.027675221786318666,78000,2023-02-17,Friederike Uhl,22
23039,0.01647579075055134,0.0,0.014576250872042708,2442,2022-08-28,Lea Petersen,22
10953,0.06714007164040449,0.002291629658493908,0.15119655963095516,317300,2023-02-10,Mason Taylor,32
24609,0.17064564716784078,0.0011087143944938675,0.04785234871203503,621200,2022-07-17,Arnold Henry,25
35218,0.2566598825286262,0.011512112018723568,0.09136561918374783,13000,2023-03-12,Tiago Legrand,29
22291,0.14589134191905948,0.0081925254670077,0.15337520086399556,291,2022-03-27,Dejan Ivanić,26
20086,0.22701364478399164,0.03510592881806287,0.19020030708123262,1462,2022-03-28,Aditya Mardhekar,25
27326,0.03080044070984747,0.0022216181539818493,0.045586869126994556,53500,2023-01-30,Michael Robertson,25
13941,0.028118667650817407,0.0003889890127649232,0.01564994154930622,1989,2022-09-15,Sara Carmona,23
25808,0.007305578384802005,0.0007861624137158137,0.005988654500284142,3398,2023-01-15,Lachlan Roberts,28
37359,0.806087879445509,0.021837754198866268,0.35571829702150043,44,2022-09-06,Eino Lehto,27
30492,0.006898746038360411,7.307523923980436e-05,0.009592834675946904,33000000,2022-05-20,Jonathan Møller,29
28403,0.060673531553724985,0.004667958757038303,0.020578985205896138,1300000,2022-10-12,Georgios Rodriguez,27
35047,0.04807702474818917,0.0004167947423311193,0.055021777806016525,6500000,2022-12-21,Maurícia Carvalho,22
37148,0.23947599280912332,0.043935132295817594,0.25384597208313764,4500,2022-11-21,Eskild Grimsrud,30
14883,0.07593304729680118,0.0034517417552824264,0.026884037719506267,16600,2023-02-01,Isabel Nysveen,24
28792,0.12794157417681412,0.006611649959166941,0.17024464345492654,122100,2022-05-29,Hudson Fortin,25
35582,0.08545767555448248,0.009368471390106771,0.03540908224160245,7979,2023-04-21,Valdemar Sørensen,20
34717,0.01399359507739421,0.00014468354269447686,0.007148505224304814,109800,2022-05-24,Nella Hautala,28
29750,1.8128477349424714,0.44156270141149495,0.5261462193780247,19,2023-04-26,Frederikke Pedersen,30
26660,0.02662076163314856,0.003871630335525264,0.04864895356994323,57100,2022-08-30,Muharrem Schick,26
21190,0.5348853314400832,0.015425341388030187,0.13791988656891313,1606,2022-10-20,Roanne Emmelkamp,21
27195,0.020019807551157204,0.0012086268312631963,0.0169524796909246,30100,2022-04-20,Jordan Green,25
12743,0.4492927086645545,0.3069750384055437,0.4000972083356341,23,2023-01-23,Clyde Carr,31
28668,2.5135172838851774,0.23580533419248084,2.0491786272070582,25,2022-06-29,Alfred Poulsen,20
26074,3.380005843662591,0.5818775170057687,3.0449669624307316,30,2022-04-27,Viljami Kurtti,26
33174,0.4459352549959945,0.005548720093480791,0.5094052648953379,58400,2023-05-18,Arnim Weinreich,25
24895,0.0010766001140150247,8.262533166127416e-05,0.0011162522539867356,22300,2023-05-04,Angela Snyder,29
29011,0.02005446198322582,0.0018470076248051702,0.021471631688197455,5772,2022-08-03,Zaira Teixeira,31
13769,0.03383433227612152,0.002820798406317123,0.04086834096592708,42,2022-04-01,Oliver Mortensen,21
18231,0.08181605935229987,0.0013131115583881598,0.04712551398051582,3500000,2022-08-08,Anni Tikkanen,25
14397,0.65168115180974,0.003649934021959253,0.17616878956325074,360,2022-04-02,Noelle Fernandez,19
32274,0.014269846806737476,0.0003891763939177254,0.02865299563604997,809200,2022-07-01,Livio Boyer,27
31608,5.436608077551341,0.2500496156598921,5.388295298258837,2659,2022-09-29,Jonathan Oliver,25
23570,0.16097427896560382,0.004440827163270319,0.0555179578074534,113,2022-10-24,Olivia Lomeli,20
10776,0.21283268027689806,0.004741414725651284,0.04186790943497351,651300,2022-02-15,Celina Osmundsen,19
28734,0.020341737581134712,0.002033505377189959,0.00547148038646289,57900,2022-06-16,Iben Berentsen,25
19621,0.09016526793535701,0.002801160654026778,0.014955461906638604,223300,2022-06-22,Arian Keller,30
23110,0.42694826604719555,0.02140507284993042,0.14583290180873967,56,2022-02-24,Isa Ugelstad,24
15766,0.15311655846926012,0.016744703179531212,0.26140573731197725,1013,2022-02-22,Sophia Patel,28
11119,0.7657653572289921,0.052848659364953525,0.3846806558001967,618,2022-07-13,Laurence Blanchard,26
33995,0.17656107575100488,0.001126237027823308,0.17807247569320933,1364,2022-07-23,Serine Furnes,28
18784,0.5631059749685592,0.08524144021082224,3.7311492308189713,1698,2022-04-08,Hans-Helmut Schiffmann,17
21962,0.15574264046925376,0.0020845617284469997,0.22872922738987583,802,2023-04-18,Nezabudka Kushniruk,27
26446,0.12334104123902057,0.004915261517160786,0.19298835211562596,12400,2023-04-15,Umut Akşit,29
33949,0.008149788417180356,9.741401769917013e-05,0.007458716671750584,652000,2022-10-17,Levi Kennedy,31
12988,0.1983255706389656,0.0020020255025505187,0.21825298992677833,116600,2022-12-05,Christian Romero,26
29230,0.02212584078216118,0.001146925143080899,0.021940156897860556,119,2022-07-08,Buse Akman,29
24450,0.008502647606672745,0.00025446820908024806,0.008218887797269153,8557,2022-12-21,Geoff Day,26
30311,0.29391808512030204,0.010572257881234193,0.49809457508608,587,2022-06-23,David Hill,28
30527,0.05875629898101115,0.007735683976171589,0.0681043442914029,50800,2022-09-09,Jeanne Brar,28
12609,0.21863067344702597,0.03330145629802271,1.0424050207821414,63900,2022-08-17,Julie Curtis,22
14874,0.5039953272090738,0.37868936708291157,0.48805497330600955,13,2022-12-13,Eva Brown,26
36643,0.014938296529412339,0.006599909829402462,0.0196589820944732,1302,2022-11-04,Soren Dubois,27
36229,0.010550235421656697,0.0013108407579287393,0.009236521198824805,249,2023-01-05,Alonso Murillo,29
12161,0.4351354004805598,0.01631606712085145,0.5198097507368117,19800,2022-12-13,Ceylan Çağıran,31
12299,0.5233641880445706,0.010370899116590846,0.24230224071864695,281,2022-04-30,Adine Sollie,26
35448,0.1620306620006805,0.009888516461510047,0.17599228383912827,23500000,2022-12-22,Hans-Günther Wrobel,30
12045,2.9664698797060565,0.007107156258842083,2.50341974575039,489000,2022-02-14,Purificación Carrasco,26
35363,0.45409879801976283,0.0009451717635370235,0.13712331095234828,10200,2022-07-11,Randy Ramirez,26
36239,0.4814273575475972,0.07440989338420617,3.096666348936283,179,2023-05-14,Holly Kelly,26
17906,1.4057959806341698,0.04043866612621487,1.2302409993034886,218400,2023-03-03,Dalibor Dusseljee,29
19098,0.004266954089707164,0.0005154271696375461,0.0058642728473391,1100000,2022-06-15,کیانا جعفری,27
18080,0.20033502782507293,0.0027499582268580027,0.155897952983369,6900000,2023-03-07,Soulaïman Jonas,32
24643,2.51376706836592,0.006515736610295866,0.45355638802190096,170100,2022-11-20,Cheslava Buslenko,26
38492,2.7091453723282677,0.03493782696987997,2.0663379699815034,197,2022-08-24,Fiona Ramos,23
38005,0.06885015689693427,0.010130460566863508,0.04402947504890645,407500,2022-03-03,Frida Jensen,28
26791,0.2005736021226353,0.005046359206131403,0.8998063975693745,6900000,2023-05-08,مهرسا جعفری,25
10558,0.15317389971564352,0.012438375447551322,0.1294311324775218,8300000,2022-08-31,Rolina Verdoes,28
14415,0.057965796445109415,0.00028720442309730713,0.10461596064329146,20500000,2023-05-27,Esri Panneman,27
35489,0.1468972869504414,0.0005025567922128796,0.09359780777931943,480300,2022-09-14,Mathias Andersen,19
21558,0.016787312806438144,0.0021589844107537475,0.01535867321396711,13700000,2023-04-28,Elizabeth Jacobs,30
25873,0.06957259601121198,0.00041298887711857025,0.08334178545677529,39800,2023-02-17,Addison Young,25
30674,0.1943761818678168,0.007104532252679242,1.0043578234112116,5300000,2023-03-24,William Macdonald,28
25047,0.9140708758922814,0.3467512624754809,1.3224334451513198,3,2022-02-20,Josef Raa,24
37600,0.0016593200802941868,3.088979092199854e-05,0.006008489530796817,150500,2022-12-10,Julius Ojala,29
27416,0.1610170714420593,0.013703269724824616,0.1385754122601816,822,2022-08-22,Jake Singh,27
15419,0.02438286452816949,0.005039346932577829,0.08372815726775136,214600,2022-02-28,Vickie Rose,26
17322,0.49803005671557576,0.14547963813646902,0.5627810637916897,444,2022-10-13,Jeffrey Castillo,28
23168,0.006845816766197437,3.251208098084595e-05,0.009322557952294606,1300000,2023-03-08,Storm Olsen,26
14539,0.07999544035718997,0.001475966321026836,0.058686348504030886,14500,2023-04-13,Wade Knight,27
17355,0.009089938320185311,0.0001430715053610852,0.004893672150203697,73100,2022-10-16,Ina Sandland,29
25032,0.6483869969857525,0.0017975430041400873,0.21072555259813794,2137,2022-02-20,Barış Ağaoğlu,26
12559,0.06779605557450383,0.002149706299828079,0.0449812976171989,18500,2022-05-09,Eldar Naas,24
12481,4.684429846139385,0.5648104723170362,4.553540039874051,16,2023-03-21,Laura Hidalgo,26
31184,1.3283674387040587,0.019498943790807497,0.9559312300751144,5330,2022-06-11,Ronja Koskinen,26
19118,0.14279672401722293,0.0034547423207922806,0.19667545481130094,516000,2023-06-29,Jackson Rose,32
24851,2.1432286426763207,0.41788892171430975,1.684710199267539,52,2023-01-25,Victoria Villareal,32
12895,0.482554860080855,0.018974587291836795,1.4759026894187366,2642,2023-06-14,Carmine Petit,30
21860,0.8183598799716033,0.008582288353129328,0.33595166879382554,4423,2022-05-28,Máximo Nascimento,24
27445,0.38852816778401983,0.03407357058496746,1.9119684627550895,1312,2022-04-24,Curtis Phillips,23
13752,2.6265994305183873,0.03515301395061423,0.5381631163256101,128600,2022-06-22,Vaishnavi Bangera,24
22103,0.06162347934889733,0.0003143222303011347,0.0993086263229701,3100000,2022-11-28,Samu Joki,27
29746,0.00011685661493426821,1.71472992515122e-06,0.00022977914646321506,2800000,2022-08-28,Delores Cruz,33
12599,0.02238262186605254,0.000843645684294394,0.026498416836058053,623200,2023-04-28,Próspero Souza,25
36536,1.1007549201275286,0.07077361120659417,0.5330869548059545,7,2022-03-27,Nikky Van der Kaaij,26
11052,0.7931529009753019,0.08193886123255917,2.3374369830422244,27,2022-09-02,Donita Patil,26
12953,0.1873821809152146,0.003602361964635855,0.17824532472212098,3695,2022-05-02,Miguel Ángel Alcaraz,26
17967,0.02625031249593295,6.03512455384217e-05,0.020338533409944987,2700000,2022-11-30,Sohan Hubert,27
39676,1.4363034417321692,0.0016815039495372533,0.22262069643598753,31900,2023-06-18,Carolina Ibáñez,28
32855,0.10063309287345477,0.01034130750095079,0.07431810505470074,1419,2023-04-08,Gary Torres,33
21739,0.038139781335390394,0.0013131473331388496,0.04364452099155825,4443,2023-04-28,Rói Monteiro,36
14996,0.22566540790007805,0.009697462189374936,0.36260618532533945,33,2023-01-29,هستی سهيلي راد,28
13755,2.2811274509803927,2.3238060686380293,2.0941176470588236,9318,2023-01-01,Maria Berry,25
26811,0.003535654578079499,0.0006214697420622221,0.009113748405717062,1700000,2022-10-04,Hermann Josef Keppler,25
19756,0.15400964890455054,0.0018714694449199227,0.5994824558634465,4700000,2022-05-11,Svitlana Shpek,24
15078,0.1114691953698313,0.0020055248502803343,0.22910734809700148,61700000,2023-02-26,Anton Pedersen,29
13308,0.020957358729996257,0.0007019129470336129,0.030791987474891706,76700,2022-07-25,Marilou Pelletier,25
30570,1.0849749082676123,0.10315902290179048,0.6141441441136434,124,2022-07-04,Gaël Morin,30
16768,0.013752799590786057,0.00013261864549310963,0.007665819771087298,7200000,2023-01-07,Miriam Weaver,21
18570,0.029140170501736624,0.00040703341847206175,0.019281467767970153,48800,2022-10-16,Maxime Williams,26
37739,2.883071222083075,0.00391023854081486,2.5607977937530046,294000,2022-07-19,Magdalene Nicolai,20
35508,0.24049578174449893,0.02299126465677436,0.18993747068135702,124,2022-11-16,Karl-Ernst Wurst,28
17593,0.04330339971423311,0.0006779073026303955,0.04928919333595204,419300,2022-04-02,Alvarino Viana,28
25972,3.2165743275088636,2.609145272199842,4.483508461090744,63,2022-07-30,Vega Brakstad,27
22004,0.676821521903349,0.04884579245142426,1.1704281315990361,114500,2022-02-19,Levi Watts,22
14333,3.8909085435899686,0.03569200717518341,4.114684913133448,2419,2023-06-26,اميرمحمد محمدخان,25
17742,5.2934757011143425,0.07974985777635261,1.178612479384985,528,2022-07-21,Kerim Kılıççı,25
19484,0.00914952391196676,4.095285854838521e-05,0.014250948798739704,29000,2023-05-11,Bruce Graham,27
10176,0.008861810683148204,0.00011183638506620603,0.00226702950148738,1200000,2022-08-23,James Pelletier,30
13270,0.038919698939333676,0.0014524045713061762,0.04623274735000165,94700,2022-12-04,Zeferino Maestas,25
38798,0.041743874115450726,0.0036859165940301038,0.05635116694055067,2694,2022-12-23,Jenny Crawford,26
35451,0.588558366733467,0.11561282243515544,0.9752317134268537,197500,2023-02-11,Lonnie Anderson,23
30469,1.4661988154366294,0.04612300385028067,0.8444172819931852,7464,2022-06-13,Latife Tekelioğlu,26
31085,0.00876464856016033,0.0004035393144490834,0.0076455951808684025,968,2022-05-09,Rosie Campbell,26
37413,2.88195794351652,0.07369572628311735,2.0834743840868972,13300,2022-02-12,Hrithik Pai,25
22378,3.302837474743517,0.9060853420991377,2.8245972134640223,6,2022-08-29,Ieremiy Tomashchuk,28
26365,0.2177842403924546,0.01802253176765148,0.23088447306589033,4841,2022-04-27,Ronald Sutton,24
30984,1.3684760061375099,0.042628662736135234,0.9555489387159927,726300,2022-07-31,Enola Lacroix,23
24813,0.14660600754942424,0.0018638977261214932,0.031281770991014035,136800000,2023-04-04,Kiek Voorwinden,32
34455,0.22155476669443086,0.0005554354214643393,0.14717983541856505,212400,2022-08-02,Clara Addy,26
27551,0.31119943435957076,0.0008331565743006535,0.23000062745276964,339000,2023-01-16,Cerilânia Peixoto,25
29908,0.016129052885748667,4.846850410650872e-05,0.011539272825479452,144900,2023-03-19,میلاد کریمی,27
12581,0.5283988826293876,0.006445390813762231,0.6102119936780341,95600,2023-03-06,Alex Richard,26
30788,0.07977300183133221,0.0012578352774870194,0.055169218763866955,441300,2022-04-09,Samir Schaarschmidt,26
33926,0.01906063024036522,0.0015032548160495392,0.024496197488821106,375400,2022-04-19,Paul Fleury,28
23136,2.906963144682794,1.3263492054607824,2.6957268370607035,202500,2023-02-02,Leja Breiland,28
16310,2.1225190087448964,0.03566625776563237,1.8820749634744758,10500,2022-06-27,Amélie Betten,21
30712,0.0035168344002404397,0.00031107079630594576,0.0037384282989654898,109700,2023-05-21,Agustín Nazario,28
36180,0.6754809775410632,0.002789803918022875,0.23040948377878523,4600000,2022-09-13,Cory Brown,26
18883,2.3496031439068683,0.021713804811134538,2.501331384322884,19400,2023-04-13,Ron Holt,26
30687,0.37966287255761594,0.0032770799285636847,0.18538946794021435,826,2022-03-18,Waltraut Stern,18
31595,3.335526315789474,0.5112198274090338,3.9375,504,2022-03-11,Helena Høye,27
34689,0.529368845875305,0.026501671239837606,1.8894683503264267,454,2023-01-11,Elli Halleland,26
13175,0.05636759668449855,0.0042423662943190865,0.04932064473387053,548,2022-03-28,Giray Çörekçi,28
37286,2.9515364501451895,0.01988420352986871,2.810047725939214,893100,2022-10-01,Agnethe Engevik,15
32429,0.11939840852017847,0.001577847487336254,0.06113143267089892,1214,2022-07-04,Acilino Campos,29
36251,3.5074257923710728,0.23273947328782055,3.3208121395530643,137700,2023-06-23,Benjamin Larsen,27
30872,0.002097886746874126,9.664996608596034e-05,0.0022304743485102993,271200,2022-05-16,Mason Hughes,25
25773,0.008339816910695822,0.00036132427012109205,0.0052049296304102245,1000000,2023-06-08,Adrien Gerard,28
20030,0.1915883655817961,0.0012531806025216474,0.35155704118996556,931900,2023-01-19,Susie Johnston,30
38785,0.048642477236935495,0.004304466093303264,0.023563725500510356,6843,2023-04-20,Duane Martin,28
10753,0.0021241455303313977,4.7582398386186046e-05,0.0014163916292508107,898600,2022-05-19,Clyde Reed,20
28006,1.6021182775096805,0.0072792837199580065,2.8540657973678063,1500000,2023-04-30,Giliane Novaes,27
15461,0.08877226148308587,0.005606106261938258,0.0676023241114099,7674,2022-03-14,Sacha Sanchez,22
29279,2.8196768110758024,0.48398899189842715,0.6156935146717889,3825,2022-12-06,Conrad De Vlieger,24
38084,0.10546326664863911,0.026739940997775397,0.13001002092341873,89,2023-04-30,Onur Ağaoğlu,27
12195,2.075858544289693,0.01778300549829798,0.47355268822247754,59,2023-04-08,Tatiane Fogaça,25
25354,0.2796492602595244,0.04434112200083879,1.139828661525941,578,2023-01-08,Caroline Frazier,29
14173,4.264465453836422,1.5633647138154032,3.4408824714420847,217,2023-06-12,Linda Patterson,28
22538,4.565788116956419,3.416644975895104,3.314519921562173,11,2022-10-08,Babür Baykam,26
12290,0.16466997117392188,0.006198598834454917,0.20206407965986992,665500,2023-04-09,Kimberly Morris,26
11943,1.912347469745794,0.03499566252645661,1.91310770902474,1051,2022-03-14,Alma Sørensen,26
16297,1.5857679952772796,0.3991768900255307,6.02072992976387,6,2022-10-16,Marius Roy,22
20202,0.0073392290038488284,0.00031322436514291224,0.02358826715653849,1822,2022-09-12,Sonia Rosado,26
22229,0.7027121455005209,0.011338530225357342,0.41464903133803566,62600,2022-09-03,نيما کامروا,27
37330,4.342856803146508,0.3081478785268554,3.206849066529782,57,2022-11-19,Donna Patterson,29
19310,0.08484405393435503,0.0035168477340836285,0.09221403365718746,1780,2022-11-15,Lucy Martinez,33
37129,1.6880614098292757,0.009298843625106213,0.9029453796091452,12900,2023-03-31,Miro Maki,25
